instance,source,domain,stratum,declared_result,distinct_definite_answers,modes_solved,modes_run,answer_A_cadical,answer_B_kissat,answer_C_lkk_cadical,answer_D_lkk_kissat,answer_E_lkk_selector,conflicting_answers,disagrees_with_declared,passed
uuf200-033.cnf,SATLIB,random_control,resource_allocation_like,UNSATISFIABLE,UNSATISFIABLE,5,5,UNSATISFIABLE,UNSATISFIABLE,UNSATISFIABLE,UNSATISFIABLE,UNSATISFIABLE,False,False,True
uuf200-034.cnf,SATLIB,random_control,resource_allocation_like,UNSATISFIABLE,UNSATISFIABLE,5,5,UNSATISFIABLE,UNSATISFIABLE,UNSATISFIABLE,UNSATISFIABLE,UNSATISFIABLE,False,False,True
uuf200-035.cnf,SATLIB,random_control,resource_allocation_like,UNSATISFIABLE,UNSATISFIABLE,5,5,UNSATISFIABLE,UNSATISFIABLE,UNSATISFIABLE,UNSATISFIABLE,UNSATISFIABLE,False,False,True
uuf200-037.cnf,SATLIB,random_control,resource_allocation_like,UNSATISFIABLE,UNSATISFIABLE,5,5,UNSATISFIABLE,UNSATISFIABLE,UNSATISFIABLE,UNSATISFIABLE,UNSATISFIABLE,False,False,True
uuf200-038.cnf,SATLIB,random_control,resource_allocation_like,UNSATISFIABLE,UNSATISFIABLE,5,5,UNSATISFIABLE,UNSATISFIABLE,UNSATISFIABLE,UNSATISFIABLE,UNSATISFIABLE,False,False,True
uuf200-039.cnf,SATLIB,random_control,resource_allocation_like,UNSATISFIABLE,UNSATISFIABLE,5,5,UNSATISFIABLE,UNSATISFIABLE,UNSATISFIABLE,UNSATISFIABLE,UNSATISFIABLE,False,False,True
uuf200-04.cnf,SATLIB,random_control,resource_allocation_like,UNSATISFIABLE,UNSATISFIABLE,5,5,UNSATISFIABLE,UNSATISFIABLE,UNSATISFIABLE,UNSATISFIABLE,UNSATISFIABLE,False,False,True
uuf200-040.cnf,SATLIB,random_control,resource_allocation_like,UNSATISFIABLE,UNSATISFIABLE,5,5,UNSATISFIABLE,UNSATISFIABLE,UNSATISFIABLE,UNSATISFIABLE,UNSATISFIABLE,False,False,True
uuf200-041.cnf,SATLIB,random_control,resource_allocation_like,UNSATISFIABLE,UNSATISFIABLE,5,5,UNSATISFIABLE,UNSATISFIABLE,UNSATISFIABLE,UNSATISFIABLE,UNSATISFIABLE,False,False,True
uuf200-042.cnf,SATLIB,random_control,resource_allocation_like,UNSATISFIABLE,UNSATISFIABLE,5,5,UNSATISFIABLE,UNSATISFIABLE,UNSATISFIABLE,UNSATISFIABLE,UNSATISFIABLE,False,False,True
uuf200-043.cnf,SATLIB,random_control,resource_allocation_like,UNSATISFIABLE,UNSATISFIABLE,5,5,UNSATISFIABLE,UNSATISFIABLE,UNSATISFIABLE,UNSATISFIABLE,UNSATISFIABLE,False,False,True
uuf200-044.cnf,SATLIB,random_control,resource_allocation_like,UNSATISFIABLE,UNSATISFIABLE,5,5,UNSATISFIABLE,UNSATISFIABLE,UNSATISFIABLE,UNSATISFIABLE,UNSATISFIABLE,False,False,True
uuf200-045.cnf,SATLIB,random_control,resource_allocation_like,UNSATISFIABLE,UNSATISFIABLE,5,5,UNSATISFIABLE,UNSATISFIABLE,UNSATISFIABLE,UNSATISFIABLE,UNSATISFIABLE,False,False,True
uuf200-046.cnf,SATLIB,random_control,resource_allocation_like,UNSATISFIABLE,UNSATISFIABLE,5,5,UNSATISFIABLE,UNSATISFIABLE,UNSATISFIABLE,UNSATISFIABLE,UNSATISFIABLE,False,False,True
uuf200-047.cnf,SATLIB,random_control,resource_allocation_like,UNSATISFIABLE,UNSATISFIABLE,5,5,UNSATISFIABLE,UNSATISFIABLE,UNSATISFIABLE,UNSATISFIABLE,UNSATISFIABLE,False,False,True
uuf200-048.cnf,SATLIB,random_control,resource_allocation_like,UNSATISFIABLE,UNSATISFIABLE,5,5,UNSATISFIABLE,UNSATISFIABLE,UNSATISFIABLE,UNSATISFIABLE,UNSATISFIABLE,False,False,True
uuf200-049.cnf,SATLIB,random_control,resource_allocation_like,UNSATISFIABLE,UNSATISFIABLE,5,5,UNSATISFIABLE,UNSATISFIABLE,UNSATISFIABLE,UNSATISFIABLE,UNSATISFIABLE,False,False,True
uuf200-05.cnf,SATLIB,random_control,resource_allocation_like,UNSATISFIABLE,UNSATISFIABLE,5,5,UNSATISFIABLE,UNSATISFIABLE,UNSATISFIABLE,UNSATISFIABLE,UNSATISFIABLE,False,False,True
uuf200-050.cnf,SATLIB,random_control,resource_allocation_like,UNSATISFIABLE,UNSATISFIABLE,5,5,UNSATISFIABLE,UNSATISFIABLE,UNSATISFIABLE,UNSATISFIABLE,UNSATISFIABLE,False,False,True
uuf200-052.cnf,SATLIB,random_control,resource_allocation_like,UNSATISFIABLE,UNSATISFIABLE,5,5,UNSATISFIABLE,UNSATISFIABLE,UNSATISFIABLE,UNSATISFIABLE,UNSATISFIABLE,False,False,True
uuf200-053.cnf,SATLIB,random_control,resource_allocation_like,UNSATISFIABLE,UNSATISFIABLE,5,5,UNSATISFIABLE,UNSATISFIABLE,UNSATISFIABLE,UNSATISFIABLE,UNSATISFIABLE,False,False,True
uuf200-054.cnf,SATLIB,random_control,resource_allocation_like,UNSATISFIABLE,UNSATISFIABLE,5,5,UNSATISFIABLE,UNSATISFIABLE,UNSATISFIABLE,UNSATISFIABLE,UNSATISFIABLE,False,False,True
uuf200-055.cnf,SATLIB,random_control,resource_allocation_like,UNSATISFIABLE,UNSATISFIABLE,5,5,UNSATISFIABLE,UNSATISFIABLE,UNSATISFIABLE,UNSATISFIABLE,UNSATISFIABLE,False,False,True
uuf200-056.cnf,SATLIB,random_control,resource_allocation_like,UNSATISFIABLE,UNSATISFIABLE,5,5,UNSATISFIABLE,UNSATISFIABLE,UNSATISFIABLE,UNSATISFIABLE,UNSATISFIABLE,False,False,True
uuf200-057.cnf,SATLIB,random_control,resource_allocation_like,UNSATISFIABLE,UNSATISFIABLE,5,5,UNSATISFIABLE,UNSATISFIABLE,UNSATISFIABLE,UNSATISFIABLE,UNSATISFIABLE,False,False,True
uuf200-058.cnf,SATLIB,random_control,resource_allocation_like,UNSATISFIABLE,UNSATISFIABLE,5,5,UNSATISFIABLE,UNSATISFIABLE,UNSATISFIABLE,UNSATISFIABLE,UNSATISFIABLE,False,False,True
uuf200-059.cnf,SATLIB,random_control,resource_allocation_like,UNSATISFIABLE,UNSATISFIABLE,5,5,UNSATISFIABLE,UNSATISFIABLE,UNSATISFIABLE,UNSATISFIABLE,UNSATISFIABLE,False,False,True
uuf200-06.cnf,SATLIB,random_control,resource_allocation_like,UNSATISFIABLE,UNSATISFIABLE,5,5,UNSATISFIABLE,UNSATISFIABLE,UNSATISFIABLE,UNSATISFIABLE,UNSATISFIABLE,False,False,True
uuf200-062.cnf,SATLIB,random_control,resource_allocation_like,UNSATISFIABLE,UNSATISFIABLE,5,5,UNSATISFIABLE,UNSATISFIABLE,UNSATISFIABLE,UNSATISFIABLE,UNSATISFIABLE,False,False,True
uuf200-063.cnf,SATLIB,random_control,resource_allocation_like,UNSATISFIABLE,UNSATISFIABLE,5,5,UNSATISFIABLE,UNSATISFIABLE,UNSATISFIABLE,UNSATISFIABLE,UNSATISFIABLE,False,False,True
uuf200-064.cnf,SATLIB,random_control,resource_allocation_like,UNSATISFIABLE,UNSATISFIABLE,5,5,UNSATISFIABLE,UNSATISFIABLE,UNSATISFIABLE,UNSATISFIABLE,UNSATISFIABLE,False,False,True
uuf200-065.cnf,SATLIB,random_control,resource_allocation_like,UNSATISFIABLE,UNSATISFIABLE,5,5,UNSATISFIABLE,UNSATISFIABLE,UNSATISFIABLE,UNSATISFIABLE,UNSATISFIABLE,False,False,True
uuf200-066.cnf,SATLIB,random_control,resource_allocation_like,UNSATISFIABLE,UNSATISFIABLE,5,5,UNSATISFIABLE,UNSATISFIABLE,UNSATISFIABLE,UNSATISFIABLE,UNSATISFIABLE,False,False,True
uuf200-067.cnf,SATLIB,random_control,resource_allocation_like,UNSATISFIABLE,UNSATISFIABLE,5,5,UNSATISFIABLE,UNSATISFIABLE,UNSATISFIABLE,UNSATISFIABLE,UNSATISFIABLE,False,False,True
uuf200-069.cnf,SATLIB,random_control,resource_allocation_like,UNSATISFIABLE,UNSATISFIABLE,5,5,UNSATISFIABLE,UNSATISFIABLE,UNSATISFIABLE,UNSATISFIABLE,UNSATISFIABLE,False,False,True
uuf200-070.cnf,SATLIB,random_control,resource_allocation_like,UNSATISFIABLE,UNSATISFIABLE,5,5,UNSATISFIABLE,UNSATISFIABLE,UNSATISFIABLE,UNSATISFIABLE,UNSATISFIABLE,False,False,True
uuf200-071.cnf,SATLIB,random_control,resource_allocation_like,UNSATISFIABLE,UNSATISFIABLE,5,5,UNSATISFIABLE,UNSATISFIABLE,UNSATISFIABLE,UNSATISFIABLE,UNSATISFIABLE,False,False,True
uuf200-072.cnf,SATLIB,random_control,resource_allocation_like,UNSATISFIABLE,UNSATISFIABLE,5,5,UNSATISFIABLE,UNSATISFIABLE,UNSATISFIABLE,UNSATISFIABLE,UNSATISFIABLE,False,False,True
uuf200-073.cnf,SATLIB,random_control,resource_allocation_like,UNSATISFIABLE,UNSATISFIABLE,5,5,UNSATISFIABLE,UNSATISFIABLE,UNSATISFIABLE,UNSATISFIABLE,UNSATISFIABLE,False,False,True
uuf200-074.cnf,SATLIB,random_control,resource_allocation_like,UNSATISFIABLE,UNSATISFIABLE,5,5,UNSATISFIABLE,UNSATISFIABLE,UNSATISFIABLE,UNSATISFIABLE,UNSATISFIABLE,False,False,True
uuf200-075.cnf,SATLIB,random_control,resource_allocation_like,UNSATISFIABLE,UNSATISFIABLE,5,5,UNSATISFIABLE,UNSATISFIABLE,UNSATISFIABLE,UNSATISFIABLE,UNSATISFIABLE,False,False,True
uuf200-076.cnf,SATLIB,random_control,resource_allocation_like,UNSATISFIABLE,UNSATISFIABLE,5,5,UNSATISFIABLE,UNSATISFIABLE,UNSATISFIABLE,UNSATISFIABLE,UNSATISFIABLE,False,False,True
uuf200-077.cnf,SATLIB,random_control,resource_allocation_like,UNSATISFIABLE,UNSATISFIABLE,5,5,UNSATISFIABLE,UNSATISFIABLE,UNSATISFIABLE,UNSATISFIABLE,UNSATISFIABLE,False,False,True
uuf200-078.cnf,SATLIB,random_control,resource_allocation_like,UNSATISFIABLE,UNSATISFIABLE,5,5,UNSATISFIABLE,UNSATISFIABLE,UNSATISFIABLE,UNSATISFIABLE,UNSATISFIABLE,False,False,True
uuf200-08.cnf,SATLIB,random_control,resource_allocation_like,UNSATISFIABLE,UNSATISFIABLE,5,5,UNSATISFIABLE,UNSATISFIABLE,UNSATISFIABLE,UNSATISFIABLE,UNSATISFIABLE,False,False,True
uuf200-080.cnf,SATLIB,random_control,resource_allocation_like,UNSATISFIABLE,UNSATISFIABLE,5,5,UNSATISFIABLE,UNSATISFIABLE,UNSATISFIABLE,UNSATISFIABLE,UNSATISFIABLE,False,False,True
uuf200-081.cnf,SATLIB,random_control,resource_allocation_like,UNSATISFIABLE,UNSATISFIABLE,5,5,UNSATISFIABLE,UNSATISFIABLE,UNSATISFIABLE,UNSATISFIABLE,UNSATISFIABLE,False,False,True
uuf200-084.cnf,SATLIB,random_control,resource_allocation_like,UNSATISFIABLE,UNSATISFIABLE,5,5,UNSATISFIABLE,UNSATISFIABLE,UNSATISFIABLE,UNSATISFIABLE,UNSATISFIABLE,False,False,True
uuf200-086.cnf,SATLIB,random_control,resource_allocation_like,UNSATISFIABLE,UNSATISFIABLE,5,5,UNSATISFIABLE,UNSATISFIABLE,UNSATISFIABLE,UNSATISFIABLE,UNSATISFIABLE,False,False,True
uuf200-087.cnf,SATLIB,random_control,resource_allocation_like,UNSATISFIABLE,UNSATISFIABLE,5,5,UNSATISFIABLE,UNSATISFIABLE,UNSATISFIABLE,UNSATISFIABLE,UNSATISFIABLE,False,False,True
uuf200-088.cnf,SATLIB,random_control,resource_allocation_like,UNSATISFIABLE,UNSATISFIABLE,5,5,UNSATISFIABLE,UNSATISFIABLE,UNSATISFIABLE,UNSATISFIABLE,UNSATISFIABLE,False,False,True
uuf200-09.cnf,SATLIB,random_control,resource_allocation_like,UNSATISFIABLE,UNSATISFIABLE,5,5,UNSATISFIABLE,UNSATISFIABLE,UNSATISFIABLE,UNSATISFIABLE,UNSATISFIABLE,False,False,True
uuf200-090.cnf,SATLIB,random_control,resource_allocation_like,UNSATISFIABLE,UNSATISFIABLE,5,5,UNSATISFIABLE,UNSATISFIABLE,UNSATISFIABLE,UNSATISFIABLE,UNSATISFIABLE,False,False,True
uuf200-091.cnf,SATLIB,random_control,resource_allocation_like,UNSATISFIABLE,UNSATISFIABLE,5,5,UNSATISFIABLE,UNSATISFIABLE,UNSATISFIABLE,UNSATISFIABLE,UNSATISFIABLE,False,False,True
uuf200-092.cnf,SATLIB,random_control,resource_allocation_like,UNSATISFIABLE,UNSATISFIABLE,5,5,UNSATISFIABLE,UNSATISFIABLE,UNSATISFIABLE,UNSATISFIABLE,UNSATISFIABLE,False,False,True
uuf200-093.cnf,SATLIB,random_control,resource_allocation_like,UNSATISFIABLE,UNSATISFIABLE,5,5,UNSATISFIABLE,UNSATISFIABLE,UNSATISFIABLE,UNSATISFIABLE,UNSATISFIABLE,False,False,True
uuf200-094.cnf,SATLIB,random_control,resource_allocation_like,UNSATISFIABLE,UNSATISFIABLE,5,5,UNSATISFIABLE,UNSATISFIABLE,UNSATISFIABLE,UNSATISFIABLE,UNSATISFIABLE,False,False,True
uuf200-095.cnf,SATLIB,random_control,resource_allocation_like,UNSATISFIABLE,UNSATISFIABLE,5,5,UNSATISFIABLE,UNSATISFIABLE,UNSATISFIABLE,UNSATISFIABLE,UNSATISFIABLE,False,False,True
uuf200-097.cnf,SATLIB,random_control,resource_allocation_like,UNSATISFIABLE,UNSATISFIABLE,5,5,UNSATISFIABLE,UNSATISFIABLE,UNSATISFIABLE,UNSATISFIABLE,UNSATISFIABLE,False,False,True
uuf200-098.cnf,SATLIB,random_control,resource_allocation_like,UNSATISFIABLE,UNSATISFIABLE,5,5,UNSATISFIABLE,UNSATISFIABLE,UNSATISFIABLE,UNSATISFIABLE,UNSATISFIABLE,False,False,True
uuf200-099.cnf,SATLIB,random_control,resource_allocation_like,UNSATISFIABLE,UNSATISFIABLE,5,5,UNSATISFIABLE,UNSATISFIABLE,UNSATISFIABLE,UNSATISFIABLE,UNSATISFIABLE,False,False,True
uuf250-01.cnf,SATLIB,random_control,resource_allocation_like,UNSATISFIABLE,UNSATISFIABLE,5,5,UNSATISFIABLE,UNSATISFIABLE,UNSATISFIABLE,UNSATISFIABLE,UNSATISFIABLE,False,False,True
uuf250-010.cnf,SATLIB,random_control,resource_allocation_like,UNSATISFIABLE,UNSATISFIABLE,5,5,UNSATISFIABLE,UNSATISFIABLE,UNSATISFIABLE,UNSATISFIABLE,UNSATISFIABLE,False,False,True
uuf250-0100.cnf,SATLIB,random_control,resource_allocation_like,UNSATISFIABLE,UNSATISFIABLE,5,5,UNSATISFIABLE,UNSATISFIABLE,UNSATISFIABLE,UNSATISFIABLE,UNSATISFIABLE,False,False,True
uuf250-011.cnf,SATLIB,random_control,resource_allocation_like,UNSATISFIABLE,UNSATISFIABLE,5,5,UNSATISFIABLE,UNSATISFIABLE,UNSATISFIABLE,UNSATISFIABLE,UNSATISFIABLE,False,False,True
uuf250-012.cnf,SATLIB,random_control,resource_allocation_like,UNSATISFIABLE,UNSATISFIABLE,5,5,UNSATISFIABLE,UNSATISFIABLE,UNSATISFIABLE,UNSATISFIABLE,UNSATISFIABLE,False,False,True
uuf250-013.cnf,SATLIB,random_control,resource_allocation_like,UNSATISFIABLE,UNSATISFIABLE,5,5,UNSATISFIABLE,UNSATISFIABLE,UNSATISFIABLE,UNSATISFIABLE,UNSATISFIABLE,False,False,True
uuf250-014.cnf,SATLIB,random_control,resource_allocation_like,UNSATISFIABLE,UNSATISFIABLE,5,5,UNSATISFIABLE,UNSATISFIABLE,UNSATISFIABLE,UNSATISFIABLE,UNSATISFIABLE,False,False,True
uuf250-015.cnf,SATLIB,random_control,resource_allocation_like,UNSATISFIABLE,UNSATISFIABLE,5,5,UNSATISFIABLE,UNSATISFIABLE,UNSATISFIABLE,UNSATISFIABLE,UNSATISFIABLE,False,False,True
uuf250-019.cnf,SATLIB,random_control,resource_allocation_like,UNSATISFIABLE,UNSATISFIABLE,5,5,UNSATISFIABLE,UNSATISFIABLE,UNSATISFIABLE,UNSATISFIABLE,UNSATISFIABLE,False,False,True
uuf250-02.cnf,SATLIB,random_control,resource_allocation_like,UNSATISFIABLE,UNSATISFIABLE,5,5,UNSATISFIABLE,UNSATISFIABLE,UNSATISFIABLE,UNSATISFIABLE,UNSATISFIABLE,False,False,True
uuf250-022.cnf,SATLIB,random_control,resource_allocation_like,UNSATISFIABLE,UNSATISFIABLE,5,5,UNSATISFIABLE,UNSATISFIABLE,UNSATISFIABLE,UNSATISFIABLE,UNSATISFIABLE,False,False,True
uuf250-023.cnf,SATLIB,random_control,resource_allocation_like,UNSATISFIABLE,UNSATISFIABLE,5,5,UNSATISFIABLE,UNSATISFIABLE,UNSATISFIABLE,UNSATISFIABLE,UNSATISFIABLE,False,False,True
uuf250-027.cnf,SATLIB,random_control,resource_allocation_like,UNSATISFIABLE,UNSATISFIABLE,5,5,UNSATISFIABLE,UNSATISFIABLE,UNSATISFIABLE,UNSATISFIABLE,UNSATISFIABLE,False,False,True
uuf250-028.cnf,SATLIB,random_control,resource_allocation_like,UNSATISFIABLE,UNSATISFIABLE,5,5,UNSATISFIABLE,UNSATISFIABLE,UNSATISFIABLE,UNSATISFIABLE,UNSATISFIABLE,False,False,True
uuf250-03.cnf,SATLIB,random_control,resource_allocation_like,UNSATISFIABLE,UNSATISFIABLE,5,5,UNSATISFIABLE,UNSATISFIABLE,UNSATISFIABLE,UNSATISFIABLE,UNSATISFIABLE,False,False,True
uuf250-030.cnf,SATLIB,random_control,resource_allocation_like,UNSATISFIABLE,UNSATISFIABLE,5,5,UNSATISFIABLE,UNSATISFIABLE,UNSATISFIABLE,UNSATISFIABLE,UNSATISFIABLE,False,False,True
uuf250-031.cnf,SATLIB,random_control,resource_allocation_like,UNSATISFIABLE,UNSATISFIABLE,5,5,UNSATISFIABLE,UNSATISFIABLE,UNSATISFIABLE,UNSATISFIABLE,UNSATISFIABLE,False,False,True
uuf250-032.cnf,SATLIB,random_control,resource_allocation_like,UNSATISFIABLE,UNSATISFIABLE,5,5,UNSATISFIABLE,UNSATISFIABLE,UNSATISFIABLE,UNSATISFIABLE,UNSATISFIABLE,False,False,True
uuf250-034.cnf,SATLIB,random_control,resource_allocation_like,UNSATISFIABLE,UNSATISFIABLE,5,5,UNSATISFIABLE,UNSATISFIABLE,UNSATISFIABLE,UNSATISFIABLE,UNSATISFIABLE,False,False,True
uuf250-035.cnf,SATLIB,random_control,resource_allocation_like,UNSATISFIABLE,UNSATISFIABLE,5,5,UNSATISFIABLE,UNSATISFIABLE,UNSATISFIABLE,UNSATISFIABLE,UNSATISFIABLE,False,False,True
uuf250-036.cnf,SATLIB,random_control,resource_allocation_like,UNSATISFIABLE,UNSATISFIABLE,5,5,UNSATISFIABLE,UNSATISFIABLE,UNSATISFIABLE,UNSATISFIABLE,UNSATISFIABLE,False,False,True
uuf250-038.cnf,SATLIB,random_control,resource_allocation_like,UNSATISFIABLE,UNSATISFIABLE,5,5,UNSATISFIABLE,UNSATISFIABLE,UNSATISFIABLE,UNSATISFIABLE,UNSATISFIABLE,False,False,True
uuf250-039.cnf,SATLIB,random_control,resource_allocation_like,UNSATISFIABLE,UNSATISFIABLE,5,5,UNSATISFIABLE,UNSATISFIABLE,UNSATISFIABLE,UNSATISFIABLE,UNSATISFIABLE,False,False,True
uuf250-04.cnf,SATLIB,random_control,resource_allocation_like,UNSATISFIABLE,UNSATISFIABLE,5,5,UNSATISFIABLE,UNSATISFIABLE,UNSATISFIABLE,UNSATISFIABLE,UNSATISFIABLE,False,False,True
uuf250-040.cnf,SATLIB,random_control,resource_allocation_like,UNSATISFIABLE,UNSATISFIABLE,5,5,UNSATISFIABLE,UNSATISFIABLE,UNSATISFIABLE,UNSATISFIABLE,UNSATISFIABLE,False,False,True
uuf250-041.cnf,SATLIB,random_control,resource_allocation_like,UNSATISFIABLE,UNSATISFIABLE,5,5,UNSATISFIABLE,UNSATISFIABLE,UNSATISFIABLE,UNSATISFIABLE,UNSATISFIABLE,False,False,True
uuf250-042.cnf,SATLIB,random_control,resource_allocation_like,UNSATISFIABLE,UNSATISFIABLE,5,5,UNSATISFIABLE,UNSATISFIABLE,UNSATISFIABLE,UNSATISFIABLE,UNSATISFIABLE,False,False,True
uuf250-043.cnf,SATLIB,random_control,resource_allocation_like,UNSATISFIABLE,UNSATISFIABLE,5,5,UNSATISFIABLE,UNSATISFIABLE,UNSATISFIABLE,UNSATISFIABLE,UNSATISFIABLE,False,False,True
uuf250-045.cnf,SATLIB,random_control,resource_allocation_like,UNSATISFIABLE,UNSATISFIABLE,5,5,UNSATISFIABLE,UNSATISFIABLE,UNSATISFIABLE,UNSATISFIABLE,UNSATISFIABLE,False,False,True
uuf250-046.cnf,SATLIB,random_control,resource_allocation_like,UNSATISFIABLE,UNSATISFIABLE,5,5,UNSATISFIABLE,UNSATISFIABLE,UNSATISFIABLE,UNSATISFIABLE,UNSATISFIABLE,False,False,True
uuf250-047.cnf,SATLIB,random_control,resource_allocation_like,UNSATISFIABLE,UNSATISFIABLE,5,5,UNSATISFIABLE,UNSATISFIABLE,UNSATISFIABLE,UNSATISFIABLE,UNSATISFIABLE,False,False,True
uuf250-048.cnf,SATLIB,random_control,resource_allocation_like,UNSATISFIABLE,UNSATISFIABLE,5,5,UNSATISFIABLE,UNSATISFIABLE,UNSATISFIABLE,UNSATISFIABLE,UNSATISFIABLE,False,False,True
uuf250-049.cnf,SATLIB,random_control,resource_allocation_like,UNSATISFIABLE,UNSATISFIABLE,5,5,UNSATISFIABLE,UNSATISFIABLE,UNSATISFIABLE,UNSATISFIABLE,UNSATISFIABLE,False,False,True
uuf250-05.cnf,SATLIB,random_control,resource_allocation_like,UNSATISFIABLE,UNSATISFIABLE,5,5,UNSATISFIABLE,UNSATISFIABLE,UNSATISFIABLE,UNSATISFIABLE,UNSATISFIABLE,False,False,True
uuf250-050.cnf,SATLIB,random_control,resource_allocation_like,UNSATISFIABLE,UNSATISFIABLE,5,5,UNSATISFIABLE,UNSATISFIABLE,UNSATISFIABLE,UNSATISFIABLE,UNSATISFIABLE,False,False,True
uuf250-051.cnf,SATLIB,random_control,resource_allocation_like,UNSATISFIABLE,UNSATISFIABLE,5,5,UNSATISFIABLE,UNSATISFIABLE,UNSATISFIABLE,UNSATISFIABLE,UNSATISFIABLE,False,False,True
uuf250-052.cnf,SATLIB,random_control,resource_allocation_like,UNSATISFIABLE,UNSATISFIABLE,5,5,UNSATISFIABLE,UNSATISFIABLE,UNSATISFIABLE,UNSATISFIABLE,UNSATISFIABLE,False,False,True
uuf250-053.cnf,SATLIB,random_control,resource_allocation_like,UNSATISFIABLE,UNSATISFIABLE,5,5,UNSATISFIABLE,UNSATISFIABLE,UNSATISFIABLE,UNSATISFIABLE,UNSATISFIABLE,False,False,True
uuf250-054.cnf,SATLIB,random_control,resource_allocation_like,UNSATISFIABLE,UNSATISFIABLE,5,5,UNSATISFIABLE,UNSATISFIABLE,UNSATISFIABLE,UNSATISFIABLE,UNSATISFIABLE,False,False,True
uuf250-055.cnf,SATLIB,random_control,resource_allocation_like,UNSATISFIABLE,UNSATISFIABLE,5,5,UNSATISFIABLE,UNSATISFIABLE,UNSATISFIABLE,UNSATISFIABLE,UNSATISFIABLE,False,False,True
uuf250-056.cnf,SATLIB,random_control,resource_allocation_like,UNSATISFIABLE,UNSATISFIABLE,5,5,UNSATISFIABLE,UNSATISFIABLE,UNSATISFIABLE,UNSATISFIABLE,UNSATISFIABLE,False,False,True
uuf250-057.cnf,SATLIB,random_control,resource_allocation_like,UNSATISFIABLE,UNSATISFIABLE,5,5,UNSATISFIABLE,UNSATISFIABLE,UNSATISFIABLE,UNSATISFIABLE,UNSATISFIABLE,False,False,True
uuf250-058.cnf,SATLIB,random_control,resource_allocation_like,UNSATISFIABLE,UNSATISFIABLE,5,5,UNSATISFIABLE,UNSATISFIABLE,UNSATISFIABLE,UNSATISFIABLE,UNSATISFIABLE,False,False,True
uuf250-059.cnf,SATLIB,random_control,resource_allocation_like,UNSATISFIABLE,UNSATISFIABLE,5,5,UNSATISFIABLE,UNSATISFIABLE,UNSATISFIABLE,UNSATISFIABLE,UNSATISFIABLE,False,False,True
uuf250-06.cnf,SATLIB,random_control,resource_allocation_like,UNSATISFIABLE,UNSATISFIABLE,5,5,UNSATISFIABLE,UNSATISFIABLE,UNSATISFIABLE,UNSATISFIABLE,UNSATISFIABLE,False,False,True
uuf250-060.cnf,SATLIB,random_control,resource_allocation_like,UNSATISFIABLE,UNSATISFIABLE,5,5,UNSATISFIABLE,UNSATISFIABLE,UNSATISFIABLE,UNSATISFIABLE,UNSATISFIABLE,False,False,True
uuf250-061.cnf,SATLIB,random_control,resource_allocation_like,UNSATISFIABLE,UNSATISFIABLE,5,5,UNSATISFIABLE,UNSATISFIABLE,UNSATISFIABLE,UNSATISFIABLE,UNSATISFIABLE,False,False,True
uuf250-064.cnf,SATLIB,random_control,resource_allocation_like,UNSATISFIABLE,UNSATISFIABLE,5,5,UNSATISFIABLE,UNSATISFIABLE,UNSATISFIABLE,UNSATISFIABLE,UNSATISFIABLE,False,False,True
uuf250-065.cnf,SATLIB,random_control,resource_allocation_like,UNSATISFIABLE,UNSATISFIABLE,5,5,UNSATISFIABLE,UNSATISFIABLE,UNSATISFIABLE,UNSATISFIABLE,UNSATISFIABLE,False,False,True
uuf250-066.cnf,SATLIB,random_control,resource_allocation_like,UNSATISFIABLE,UNSATISFIABLE,5,5,UNSATISFIABLE,UNSATISFIABLE,UNSATISFIABLE,UNSATISFIABLE,UNSATISFIABLE,False,False,True
uuf250-067.cnf,SATLIB,random_control,resource_allocation_like,UNSATISFIABLE,UNSATISFIABLE,5,5,UNSATISFIABLE,UNSATISFIABLE,UNSATISFIABLE,UNSATISFIABLE,UNSATISFIABLE,False,False,True
uuf250-068.cnf,SATLIB,random_control,resource_allocation_like,UNSATISFIABLE,UNSATISFIABLE,5,5,UNSATISFIABLE,UNSATISFIABLE,UNSATISFIABLE,UNSATISFIABLE,UNSATISFIABLE,False,False,True
uuf250-069.cnf,SATLIB,random_control,resource_allocation_like,UNSATISFIABLE,UNSATISFIABLE,5,5,UNSATISFIABLE,UNSATISFIABLE,UNSATISFIABLE,UNSATISFIABLE,UNSATISFIABLE,False,False,True
uuf250-07.cnf,SATLIB,random_control,resource_allocation_like,UNSATISFIABLE,UNSATISFIABLE,5,5,UNSATISFIABLE,UNSATISFIABLE,UNSATISFIABLE,UNSATISFIABLE,UNSATISFIABLE,False,False,True
uuf250-070.cnf,SATLIB,random_control,resource_allocation_like,UNSATISFIABLE,UNSATISFIABLE,5,5,UNSATISFIABLE,UNSATISFIABLE,UNSATISFIABLE,UNSATISFIABLE,UNSATISFIABLE,False,False,True
uuf250-071.cnf,SATLIB,random_control,resource_allocation_like,UNSATISFIABLE,UNSATISFIABLE,5,5,UNSATISFIABLE,UNSATISFIABLE,UNSATISFIABLE,UNSATISFIABLE,UNSATISFIABLE,False,False,True
uuf250-073.cnf,SATLIB,random_control,resource_allocation_like,UNSATISFIABLE,UNSATISFIABLE,5,5,UNSATISFIABLE,UNSATISFIABLE,UNSATISFIABLE,UNSATISFIABLE,UNSATISFIABLE,False,False,True
